step	Energy 					Momentum
1678  1.0037450172412843e+00  1.2521198114330114e+00
1679  1.0037450172412836e+00  1.2517773204020730e+00
1680  1.0037450172412881e+00  1.2503851147873926e+00
1681  1.0037450172412823e+00  1.2499654253936514e+00
1682  1.0037450172412816e+00  1.2515272950126928e+00
1683  1.0037450172412854e+00  1.2517148038187269e+00
1684  1.0037450172412852e+00  1.2521248627083015e+00
1685  1.0037450172412845e+00  1.2530927769581617e+00
1686  1.0037450172412812e+00  1.2528212704294972e+00
1687  1.0037450172412878e+00  1.2513395224102439e+00
1688  1.0037450172412836e+00  1.2527343781872931e+00
1689  1.0037450172412858e+00  1.2513298461856519e+00
1690  1.0037450172412876e+00  1.2530593348715524e+00
1691  1.0037450172412867e+00  1.2519365810009966e+00
1692  1.0037450172412810e+00  1.2532059830641318e+00
1693  1.0037450172412870e+00  1.2545483527177921e+00
1694  1.0037450172412843e+00  1.2564728187856706e+00
1695  1.0037450172412823e+00  1.2560335272529592e+00
1696  1.0037450172412816e+00  1.2561214369166902e+00
1697  1.0037450172412825e+00  1.2565457158528217e+00
1698  1.0037450172412892e+00  1.2574612834220771e+00
1699  1.0037450172412854e+00  1.2566146011694264e+00
1700  1.0037450172412854e+00  1.2565473971422652e+00
1701  1.0037450172412818e+00  1.2560021453525221e+00
1702  1.0037450172412838e+00  1.2572186322534271e+00
1703  1.0037450172412850e+00  1.2556421419134771e+00
1704  1.0037450172412847e+00  1.2549312872267366e+00
1705  1.0037450172412856e+00  1.2551975901823380e+00
1706  1.0037450172412843e+00  1.2552983517312881e+00
1707  1.0037450172412841e+00  1.2507908755287238e+00
1708  1.0037450172412852e+00  1.2554838317169226e+00
1709  1.0037450172412863e+00  1.2576983293463020e+00
1710  1.0037450172412850e+00  1.2554008124519258e+00
1711  1.0037450172412830e+00  1.2573541558147641e+00
1712  1.0037450172412865e+00  1.2561369135870835e+00
1713  1.0037450172412812e+00  1.2585132445329865e+00
1714  1.0037450172412847e+00  1.2581599951923821e+00
1715  1.0037450172412876e+00  1.2596316706591160e+00
1716  1.0037450172412836e+00  1.2583664983590535e+00
1717  1.0037450172412841e+00  1.2580197611571369e+00
1718  1.0037450172412876e+00  1.2597954812010415e+00
1719  1.0037450172412856e+00  1.2575331557884455e+00
1720  1.0037450172412861e+00  1.2580800168561952e+00
1721  1.0037450172412836e+00  1.2574986663951222e+00
1722  1.0037450172412838e+00  1.2555905450380787e+00
1723  1.0037450172412841e+00  1.2560272283976899e+00
1724  1.0037450172412865e+00  1.2573554074406288e+00
1725  1.0037450172412856e+00  1.2568022053007331e+00
1726  1.0037450172412821e+00  1.2571679190476670e+00
1727  1.0037450172412874e+00  1.2567840213542667e+00
1728  1.0037450172412807e+00  1.2580777321567920e+00
1729  1.0037450172412850e+00  1.2577035757695878e+00
1730  1.0037450172412834e+00  1.2570990902444386e+00
1731  1.0037450172412830e+00  1.2605658454026785e+00
1732  1.0037450172412867e+00  1.2603003065341114e+00
1733  1.0037450172412836e+00  1.2591560427184743e+00
1734  1.0037450172412878e+00  1.2564442621215399e+00
1735  1.0037450172412852e+00  1.2589758187785560e+00
1736  1.0037450172412818e+00  1.2571202804067454e+00
1737  1.0037450172412821e+00  1.2545351665824116e+00
1738  1.0037450172412874e+00  1.2540993855262985e+00
1739  1.0037450172412850e+00  1.2542003781429933e+00
1740  1.0037450172412856e+00  1.2541300609600283e+00
1741  1.0037450172412843e+00  1.2540086490169353e+00
1742  1.0037450172412805e+00  1.2549478813454500e+00
1743  1.0037450172412830e+00  1.2551118399246493e+00
1744  1.0037450172412832e+00  1.2545966419387040e+00
1745  1.0037450172412834e+00  1.2565286329436451e+00
1746  1.0037450172412841e+00  1.2549161444304264e+00
1747  1.0037450172412870e+00  1.2558084088221126e+00
1748  1.0037450172412847e+00  1.2567886555130749e+00
1749  1.0037450172412858e+00  1.2564914269971859e+00
1750  1.0037450172412852e+00  1.2584128579331666e+00
1751  1.0037450172412847e+00  1.2553995627116219e+00
1752  1.0037450172412843e+00  1.2544074731958921e+00
1753  1.0037450172412845e+00  1.2559916063515231e+00
1754  1.0037450172412845e+00  1.2561516840819984e+00
1755  1.0037450172412847e+00  1.2575413466270911e+00
1756  1.0037450172412834e+00  1.2549484368545121e+00
1757  1.0037450172412845e+00  1.2571787902910132e+00
1758  1.0037450172412803e+00  1.2559792594558841e+00
1759  1.0037450172412881e+00  1.2568263423784150e+00
1760  1.0037450172412830e+00  1.2565986842439756e+00
1761  1.0037450172412876e+00  1.2562543611292611e+00
1762  1.0037450172412798e+00  1.2568401023353795e+00
1763  1.0037450172412874e+00  1.2543049563573374e+00
1764  1.0037450172412850e+00  1.2552186022745693e+00
1765  1.0037450172412845e+00  1.2566416851258890e+00
1766  1.0037450172412854e+00  1.2576299702139693e+00
1767  1.0037450172412856e+00  1.2579475517157583e+00
1768  1.0037450172412863e+00  1.2599303113451994e+00
1769  1.0037450172412818e+00  1.2581204951740226e+00
1770  1.0037450172412834e+00  1.2555815024260788e+00
1771  1.0037450172412850e+00  1.2549222371058686e+00
1772  1.0037450172412858e+00  1.2567644907992814e+00
1773  1.0037450172412814e+00  1.2518645433469617e+00
1774  1.0037450172412850e+00  1.2505369282485899e+00
1775  1.0037450172412867e+00  1.2528377872718257e+00
1776  1.0037450172412847e+00  1.2548270480007209e+00
1777  1.0037450172412832e+00  1.2562967132199878e+00
1778  1.0037450172412865e+00  1.2558600691032185e+00
1779  1.0037450172412830e+00  1.2561313566641781e+00
1780  1.0037450172412836e+00  1.2591534906333255e+00
1781  1.0037450172412892e+00  1.2588380044825700e+00
1782  1.0037450172412863e+00  1.2607270619062085e+00
1783  1.0037450172412830e+00  1.2615416489707700e+00
1784  1.0037450172412841e+00  1.2628346777019182e+00
1785  1.0037450172412823e+00  1.2609110178338689e+00
1786  1.0037450172412847e+00  1.2617172600304827e+00
1787  1.0037450172412870e+00  1.2604404051865878e+00
1788  1.0037450172412838e+00  1.2605089354694201e+00
1789  1.0037450172412856e+00  1.2606332786323919e+00
1790  1.0037450172412856e+00  1.2597883420644607e+00
1791  1.0037450172412863e+00  1.2576856280450273e+00
1792  1.0037450172412847e+00  1.2560556321036207e+00
1793  1.0037450172412870e+00  1.2541707688501957e+00
1794  1.0037450172412834e+00  1.2554429635879443e+00
1795  1.0037450172412847e+00  1.2544593640282991e+00
1796  1.0037450172412841e+00  1.2551014494541775e+00
1797  1.0037450172412874e+00  1.2527346488398816e+00
1798  1.0037450172412883e+00  1.2551025430787475e+00
1799  1.0037450172412821e+00  1.2554766311239438e+00
1800  1.0037450172412796e+00  1.2552408363884420e+00
1801  1.0037450172412863e+00  1.2543148635115109e+00
1802  1.0037450172412863e+00  1.2558685264408664e+00
1803  1.0037450172412850e+00  1.2561019299394236e+00
1804  1.0037450172412863e+00  1.2556816046699650e+00
1805  1.0037450172412894e+00  1.2531038514834028e+00
1806  1.0037450172412870e+00  1.2561464021446049e+00
1807  1.0037450172412843e+00  1.2560793808103501e+00
1808  1.0037450172412836e+00  1.2542636522794570e+00
1809  1.0037450172412874e+00  1.2574151903376940e+00
1810  1.0037450172412838e+00  1.2591019656885150e+00
1811  1.0037450172412854e+00  1.2592093016477437e+00
1812  1.0037450172412878e+00  1.2593788223356128e+00
1813  1.0037450172412858e+00  1.2570752611672038e+00
1814  1.0037450172412845e+00  1.2570533057307518e+00
1815  1.0037450172412870e+00  1.2598484631441376e+00
1816  1.0037450172412816e+00  1.2581251003271605e+00
1817  1.0037450172412810e+00  1.2591898751831980e+00
1818  1.0037450172412863e+00  1.2583164562404030e+00
1819  1.0037450172412825e+00  1.2601288071437073e+00
1820  1.0037450172412870e+00  1.2590044997590712e+00
1821  1.0037450172412825e+00  1.2583052625419260e+00
1822  1.0037450172412834e+00  1.2574101337978185e+00
1823  1.0037450172412825e+00  1.2614203867363452e+00
1824  1.0037450172412841e+00  1.2601424388191869e+00
1825  1.0037450172412843e+00  1.2601207199570694e+00
1826  1.0037450172412856e+00  1.2594285913892815e+00
1827  1.0037450172412852e+00  1.2581974586015725e+00
1828  1.0037450172412823e+00  1.2587292344907990e+00
1829  1.0037450172412841e+00  1.2597082501202437e+00
1830  1.0037450172412841e+00  1.2562462489168844e+00
1831  1.0037450172412783e+00  1.2559092205366313e+00
1832  1.0037450172412863e+00  1.2563598700687340e+00
1833  1.0037450172412856e+00  1.2555989662356255e+00
1834  1.0037450172412845e+00  1.2568212346505705e+00
1835  1.0037450172412863e+00  1.2541078216295116e+00
1836  1.0037450172412890e+00  1.2539374354535990e+00
1837  1.0037450172412830e+00  1.2537399350280209e+00
1838  1.0037450172412830e+00  1.2533386815855219e+00
1839  1.0037450172412847e+00  1.2512453271936397e+00
1840  1.0037450172412850e+00  1.2516867906165066e+00
1841  1.0037450172412870e+00  1.2557052610467112e+00
1842  1.0037450172412843e+00  1.2553566476980511e+00
1843  1.0037450172412836e+00  1.2537444924070460e+00
1844  1.0037450172412845e+00  1.2568022345454140e+00
1845  1.0037450172412854e+00  1.2548117386976028e+00
1846  1.0037450172412863e+00  1.2556300684498114e+00
1847  1.0037450172412823e+00  1.2563120396043170e+00
1848  1.0037450172412841e+00  1.2566219584692118e+00
1849  1.0037450172412798e+00  1.2573192397649773e+00
1850  1.0037450172412874e+00  1.2563858972962119e+00
1851  1.0037450172412823e+00  1.2562481126469640e+00
1852  1.0037450172412883e+00  1.2579314598661058e+00
1853  1.0037450172412863e+00  1.2563502335526755e+00
1854  1.0037450172412872e+00  1.2548348026841962e+00
1855  1.0037450172412816e+00  1.2546671003358005e+00
1856  1.0037450172412854e+00  1.2552396916759958e+00
1857  1.0037450172412916e+00  1.2558097909763968e+00
1858  1.0037450172412865e+00  1.2548520257424847e+00
1859  1.0037450172412838e+00  1.2598000379034922e+00
1860  1.0037450172412834e+00  1.2593435977231533e+00
1861  1.0037450172412856e+00  1.2601621497402284e+00
1862  1.0037450172412810e+00  1.2597739358734066e+00
1863  1.0037450172412834e+00  1.2581108231030043e+00
1864  1.0037450172412863e+00  1.2579599676686832e+00
1865  1.0037450172412856e+00  1.2588482614367809e+00
1866  1.0037450172412830e+00  1.2586823240910876e+00
1867  1.0037450172412843e+00  1.2602989127253057e+00
1868  1.0037450172412858e+00  1.2597961084705340e+00
1869  1.0037450172412836e+00  1.2600463507735391e+00
1870  1.0037450172412827e+00  1.2579312617061924e+00
1871  1.0037450172412838e+00  1.2579064087817400e+00
1872  1.0037450172412856e+00  1.2611031807866482e+00
1873  1.0037450172412856e+00  1.2602017616091090e+00
1874  1.0037450172412836e+00  1.2602624301355712e+00
1875  1.0037450172412870e+00  1.2595115133808299e+00
1876  1.0037450172412896e+00  1.2590489657977295e+00
1877  1.0037450172412845e+00  1.2591561806145075e+00
1878  1.0037450172412881e+00  1.2594642443628272e+00
1879  1.0037450172412854e+00  1.2575950487824359e+00
1880  1.0037450172412850e+00  1.2559208377755866e+00
1881  1.0037450172412838e+00  1.2546161052364544e+00
1882  1.0037450172412863e+00  1.2566969658605407e+00
1883  1.0037450172412854e+00  1.2575361835781267e+00
1884  1.0037450172412892e+00  1.2570697821938361e+00
1885  1.0037450172412825e+00  1.2563127270920682e+00
1886  1.0037450172412814e+00  1.2571528618119496e+00
1887  1.0037450172412832e+00  1.2569108879106141e+00
1888  1.0037450172412861e+00  1.2575509150736384e+00
1889  1.0037450172412823e+00  1.2567370220107208e+00
1890  1.0037450172412867e+00  1.2594653282824053e+00
1891  1.0037450172412845e+00  1.2582259408394747e+00
1892  1.0037450172412836e+00  1.2576956466880900e+00
1893  1.0037450172412885e+00  1.2563785326872288e+00
1894  1.0037450172412856e+00  1.2558236870425088e+00
1895  1.0037450172412863e+00  1.2545937415194266e+00
1896  1.0037450172412856e+00  1.2582218432957841e+00
1897  1.0037450172412856e+00  1.2552678618544379e+00
1898  1.0037450172412856e+00  1.2581283893932695e+00
1899  1.0037450172412858e+00  1.2581864735054431e+00
1900  1.0037450172412850e+00  1.2581680169322473e+00
1901  1.0037450172412841e+00  1.2577995606462027e+00
1902  1.0037450172412838e+00  1.2580926155781684e+00
1903  1.0037450172412850e+00  1.2579736844665141e+00
1904  1.0037450172412854e+00  1.2560541895120283e+00
1905  1.0037450172412847e+00  1.2539168600967912e+00
1906  1.0037450172412856e+00  1.2527224120016534e+00
1907  1.0037450172412843e+00  1.2518313841949338e+00
1908  1.0037450172412858e+00  1.2529604191364645e+00
1909  1.0037450172412832e+00  1.2571387521843216e+00
1910  1.0037450172412870e+00  1.2549194431291368e+00
1911  1.0037450172412845e+00  1.2550379113803392e+00
1912  1.0037450172412823e+00  1.2554476990864776e+00
1913  1.0037450172412872e+00  1.2576805056489706e+00
1914  1.0037450172412867e+00  1.2557727283123576e+00
1915  1.0037450172412854e+00  1.2549061083484423e+00
1916  1.0037450172412825e+00  1.2539425141527261e+00
1917  1.0037450172412863e+00  1.2542724478784664e+00
1918  1.0037450172412854e+00  1.2540542579356191e+00
1919  1.0037450172412887e+00  1.2559560562438394e+00
1920  1.0037450172412847e+00  1.2545813039978577e+00
1921  1.0037450172412885e+00  1.2527587248356868e+00
1922  1.0037450172412874e+00  1.2513600354279706e+00
1923  1.0037450172412834e+00  1.2551150532959927e+00
1924  1.0037450172412845e+00  1.2541180396471676e+00
1925  1.0037450172412894e+00  1.2541622642759021e+00
1926  1.0037450172412821e+00  1.2542177231528331e+00
1927  1.0037450172412847e+00  1.2541971968862227e+00
1928  1.0037450172412823e+00  1.2554102471435427e+00
1929  1.0037450172412852e+00  1.2557320210275227e+00
1930  1.0037450172412841e+00  1.2585546115748485e+00
1931  1.0037450172412841e+00  1.2584195060949805e+00
1932  1.0037450172412856e+00  1.2559797916783391e+00
1933  1.0037450172412885e+00  1.2548657425908809e+00
1934  1.0037450172412856e+00  1.2584588868591522e+00
1935  1.0037450172412834e+00  1.2579447878437022e+00
1936  1.0037450172412872e+00  1.2588128070212685e+00
1937  1.0037450172412885e+00  1.2555665517605505e+00
1938  1.0037450172412858e+00  1.2547957327468262e+00
1939  1.0037450172412863e+00  1.2547495880148880e+00
1940  1.0037450172412870e+00  1.2548565177241431e+00
1941  1.0037450172412825e+00  1.2556026974682004e+00
1942  1.0037450172412867e+00  1.2554948256439693e+00
1943  1.0037450172412805e+00  1.2539879113004102e+00
1944  1.0037450172412834e+00  1.2538187661110984e+00
1945  1.0037450172412870e+00  1.2540242868045313e+00
1946  1.0037450172412841e+00  1.2547823062185692e+00
1947  1.0037450172412830e+00  1.2542251176176336e+00
1948  1.0037450172412852e+00  1.2559964374255554e+00
1949  1.0037450172412832e+00  1.2562760980890577e+00
1950  1.0037450172412836e+00  1.2549872635913446e+00
1951  1.0037450172412823e+00  1.2564890438991074e+00
1952  1.0037450172412843e+00  1.2538342031884699e+00
1953  1.0037450172412834e+00  1.2543715693553954e+00
1954  1.0037450172412827e+00  1.2548943435247419e+00
1955  1.0037450172412812e+00  1.2538907636708698e+00
1956  1.0037450172412827e+00  1.2555878664889919e+00
1957  1.0037450172412847e+00  1.2552092048364332e+00
1958  1.0037450172412845e+00  1.2542197292690231e+00
1959  1.0037450172412870e+00  1.2529098457094208e+00
1960  1.0037450172412841e+00  1.2527321720525277e+00
1961  1.0037450172412832e+00  1.2551352702547345e+00
1962  1.0037450172412863e+00  1.2559153544987174e+00
1963  1.0037450172412865e+00  1.2545352609612141e+00
1964  1.0037450172412821e+00  1.2544860392941750e+00
1965  1.0037450172412816e+00  1.2513225054228809e+00
1966  1.0037450172412810e+00  1.2526972671246028e+00
1967  1.0037450172412827e+00  1.2514012382128958e+00
1968  1.0037450172412834e+00  1.2517994808988890e+00
1969  1.0037450172412838e+00  1.2499451374700716e+00
1970  1.0037450172412867e+00  1.2519457004075512e+00
1971  1.0037450172412874e+00  1.2539605286984485e+00
1972  1.0037450172412874e+00  1.2515063538506062e+00
1973  1.0037450172412845e+00  1.2518804985130936e+00
1974  1.0037450172412832e+00  1.2527056083343104e+00
1975  1.0037450172412827e+00  1.2533759687713883e+00
1976  1.0037450172412858e+00  1.2544194825762289e+00
1977  1.0037450172412903e+00  1.2534730473098927e+00
1978  1.0037450172412870e+00  1.2538101985388872e+00
1979  1.0037450172412830e+00  1.2540524094441374e+00
1980  1.0037450172412843e+00  1.2526682987728972e+00
1981  1.0037450172412885e+00  1.2512775531513669e+00
1982  1.0037450172412874e+00  1.2512711980145348e+00
1983  1.0037450172412870e+00  1.2519168986783309e+00
1984  1.0037450172412845e+00  1.2545441058118987e+00
1985  1.0037450172412818e+00  1.2537066780402806e+00
1986  1.0037450172412847e+00  1.2529463905518070e+00
1987  1.0037450172412881e+00  1.2545419613660482e+00
1988  1.0037450172412805e+00  1.2550248088742670e+00
1989  1.0037450172412858e+00  1.2517737190426941e+00
1990  1.0037450172412852e+00  1.2540115031107748e+00
1991  1.0037450172412865e+00  1.2532511197587073e+00
1992  1.0037450172412856e+00  1.2529368408149668e+00
1993  1.0037450172412865e+00  1.2530080852536076e+00
1994  1.0037450172412845e+00  1.2525892494980531e+00
1995  1.0037450172412801e+00  1.2529325784172989e+00
1996  1.0037450172412841e+00  1.2541305735566886e+00
1997  1.0037450172412821e+00  1.2537760766899546e+00
1998  1.0037450172412823e+00  1.2546997523238099e+00
1999  1.0037450172412845e+00  1.2543377012907289e+00
2000  1.0037450172412801e+00  1.2537862468806968e+00
2001  1.0037450172412872e+00  1.2543323481712911e+00
2002  1.0037450172412847e+00  1.2561789415327735e+00
2003  1.0037450172412785e+00  1.2559950067067427e+00
2004  1.0037450172412865e+00  1.2572327919112687e+00
2005  1.0037450172412825e+00  1.2573827782905520e+00
2006  1.0037450172412876e+00  1.2574057001121428e+00
2007  1.0037450172412845e+00  1.2587222408237566e+00
2008  1.0037450172412863e+00  1.2568615060125976e+00
2009  1.0037450172412852e+00  1.2556167709720949e+00
